55.00304,0.000665,0.203,60.1521987
55.00404,0.00074,0.204,67.61274742
55.00504,0.000753,0.205,68.9059092
55.00604,0.000695,0.206,63.13641819
55.00704,0.000661,0.207,59.75430276
55.00804,0.000709,0.208,64.52905395
55.00904,0.000744,0.209,68.01064335
55.01004,0.000714,0.21,65.02642386
55.01104,0.000681,0.211,61.74378242
55.01204,0.00069,0.212,62.63904827
55.01304,0.000726,0.213,66.22011166
55.01404,0.000728,0.214,66.41905962
55.01504,0.000698,0.215,63.43484013
55.01604,0.000703,0.216,63.93221005
55.01704,0.000725,0.217,66.12063768
55.01804,0.000724,0.218,66.02116369
55.01904,0.00072,0.219,65.62326776
55.02004,0.000716,0.22,65.22537183
55.02104,0.000723,0.221,65.92168971
55.02204,0.000722,0.222,65.82221573
55.02304,0.000721,0.223,65.72274174
55.02404,0.000719,0.224,65.52379378
55.02504,0.000725,0.225,66.12063768
55.02604,0.000722,0.226,65.82221573
55.02704,0.000724,0.227,66.02116369
55.02804,0.000729,0.228,66.51853361
55.02904,0.000722,0.229,65.82221573
55.03004,0.000724,0.23,66.02116369
55.03104,0.000726,0.231,66.22011166
55.03204,0.000732,0.232,66.81695556
55.03304,0.000743,0.233,67.91116937
55.03404,0.000759,0.234,69.5027531
55.03504,0.000749,0.235,68.50801327
55.03604,0.000733,0.236,66.91642954
55.03704,0.000733,0.237,66.91642954
55.03804,0.000738,0.238,67.41379945
55.03904,0.000735,0.239,67.11537751
55.04004,0.000737,0.24,67.31432547
55.04104,0.000738,0.241,67.41379945
55.04204,0.000743,0.242,67.91116937
55.04304,0.000746,0.243,68.20959132
55.04404,0.000748,0.244,68.40853928
55.04504,0.000751,0.245,68.70696123
55.04604,0.000758,0.246,69.40327911
55.04704,0.000754,0.247,69.00538318
55.04804,0.000754,0.248,69.00538318
55.04904,0.000751,0.249,68.70696123
55.05004,0.000751,0.25,68.70696123
55.05104,0.000751,0.251,68.70696123
55.05204,0.00075,0.252,68.60748725
55.05304,0.000748,0.253,68.40853928
55.05404,0.000747,0.254,68.3090653
55.05504,0.000747,0.255,68.3090653
55.05604,0.000749,0.256,68.50801327
55.05704,0.000752,0.257,68.80643522
55.05804,0.000755,0.258,69.10485717
55.05904,0.000758,0.259,69.40327911
55.06004,0.000759,0.26,69.5027531
55.06104,0.000756,0.261,69.20433115
55.06204,0.000765,0.262,70.099597
55.06304,0.00077,0.263,70.59696691
55.06404,0.000761,0.264,69.70170106
55.06504,0.000762,0.265,69.80117505
55.06604,0.000764,0.266,70.00012301
55.06704,0.00076,0.267,69.60222708
55.06804,0.000766,0.268,70.19907098
55.06904,0.000758,0.269,69.40327911
55.07004,0.000757,0.27,69.30380513
55.07104,0.000762,0.271,69.80117505
55.07204,0.000755,0.272,69.10485717
55.07304,0.000752,0.273,68.80643522
55.07404,0.000748,0.274,68.40853928
55.07504,0.000754,0.275,69.00538318
55.07604,0.000758,0.276,69.40327911
55.07704,0.000751,0.277,68.70696123
55.07804,0.000752,0.278,68.80643522
55.07904,0.000746,0.279,68.20959132
55.08004,0.00074,0.28,67.61274742
55.08104,0.000745,0.281,68.11011734
55.08204,0.000753,0.282,68.9059092
55.08304,0.000746,0.283,68.20959132
55.08404,0.000746,0.284,68.20959132
55.08504,0.000746,0.285,68.20959132
55.08604,0.00074,0.286,67.61274742
55.08704,0.000745,0.287,68.11011734
55.08804,0.000745,0.288,68.11011734
55.08904,0.000749,0.289,68.50801327
55.09004,0.000751,0.29,68.70696123
55.09104,0.000752,0.291,68.80643522
55.09204,0.00075,0.292,68.60748725
55.09304,0.000748,0.293,68.40853928
55.09404,0.000749,0.294,68.50801327
55.09504,0.000748,0.295,68.40853928
55.09604,0.000753,0.296,68.9059092
55.09704,0.000746,0.297,68.20959132
55.09804,0.000746,0.298,68.20959132
55.09904,0.000745,0.299,68.11011734
55.10004,0.000749,0.3,68.50801327
55.10104,0.00075,0.301,68.60748725
55.10204,0.000755,0.302,69.10485717
55.10304,0.000758,0.303,69.40327911
55.10404,0.000755,0.304,69.10485717
55.10504,0.000749,0.305,68.50801327
55.10604,0.000753,0.306,68.9059092
55.10704,0.000754,0.307,69.00538318
55.10804,0.000754,0.308,69.00538318
55.10904,0.00075,0.309,68.60748725
55.11004,0.000761,0.31,69.70170106
55.11104,0.000761,0.311,69.70170106
55.11204,0.000757,0.312,69.30380513
55.11304,0.000762,0.313,69.80117505
55.11404,0.00076,0.314,69.60222708
55.11504,0.000763,0.315,69.90064903
55.11604,0.000758,0.316,69.40327911
55.11704,0.000758,0.317,69.40327911
55.11804,0.000753,0.318,68.9059092
55.11904,0.000754,0.319,69.00538318
55.12004,0.000758,0.32,69.40327911
55.12104,0.000761,0.321,69.70170106
55.12204,0.000762,0.322,69.80117505
55.12304,0.000763,0.323,69.90064903
55.12404,0.000759,0.324,69.5027531
55.12504,0.00076,0.325,69.60222708
55.12604,0.000765,0.326,70.099597
55.12704,0.000765,0.327,70.099597
55.12804,0.000771,0.328,70.69644089
55.12904,0.000761,0.329,69.70170106
55.13004,0.000772,0.33,70.79591488
55.13104,0.000784,0.331,71.98960267
55.13204,0.000786,0.332,72.18855064
55.13304,0.000782,0.333,71.79065471
55.13404,0.000788,0.334,72.3874986
55.13504,0.00078,0.335,71.59170674
55.13604,0.000781,0.336,71.69118072
55.13704,0.000782,0.337,71.79065471
55.13804,0.00078,0.338,71.59170674
55.13904,0.000776,0.339,71.19381081
55.14004,0.000782,0.34,71.79065471
55.14104,0.000783,0.341,71.89012869
55.14204,0.000784,0.342,71.98960267
55.14304,0.000778,0.343,71.39275877
55.14404,0.000771,0.344,70.69644089
55.14504,0.000773,0.345,70.89538886
55.14604,0.000783,0.346,71.89012869
55.14704,0.000788,0.347,72.3874986
55.14804,0.000785,0.348,72.08907666
55.14904,0.00078,0.349,71.59170674
55.15004,0.000781,0.35,71.69118072
55.15104,0.000777,0.351,71.29328479
55.15204,0.000784,0.352,71.98960267
55.15304,0.000787,0.353,72.28802462
55.15404,0.000781,0.354,71.69118072
55.15504,0.000778,0.355,71.39275877
55.15604,0.000784,0.356,71.98960267
55.15704,0.000781,0.357,71.69118072
55.15804,0.000781,0.358,71.69118072
55.15904,0.000784,0.359,71.98960267
55.16004,0.000786,0.36,72.18855064
55.16104,0.000783,0.361,71.89012869
55.16204,0.000779,0.362,71.49223276
55.16304,0.000832,0.363,76.76435386
55.16404,0.000828,0.364,76.36645792
55.16504,0.000812,0.365,74.7748742
55.16604,0.000804,0.366,73.97908233
55.16704,0.000804,0.367,73.97908233
55.16804,0.000811,0.368,74.67540021
55.16904,0.000804,0.369,73.97908233
55.17004,0.000795,0.37,73.08381649
55.17104,0.000796,0.371,73.18329047
55.17204,0.000797,0.372,73.28276445
55.17304,0.000793,0.373,72.88486852
55.17404,0.000791,0.374,72.68592055
55.17504,0.00077,0.375,70.59696691
55.17604,0.000782,0.376,71.79065471
55.17704,0.000795,0.377,73.08381649
55.17804,0.000796,0.378,73.18329047
55.17904,0.000796,0.379,73.18329047
55.18004,0.000784,0.38,71.98960267
55.18104,0.000788,0.381,72.3874986
55.18204,0.000782,0.382,71.79065471
55.18304,0.000777,0.383,71.29328479
55.18404,0.000784,0.384,71.98960267
55.18504,0.000784,0.385,71.98960267
55.18604,0.000785,0.386,72.08907666
55.18704,0.000781,0.387,71.69118072
55.18804,0.000784,0.388,71.98960267
55.18904,0.000784,0.389,71.98960267
55.19004,0.000784,0.39,71.98960267
55.19104,0.000779,0.391,71.49223276
55.19204,0.000786,0.392,72.18855064
55.19304,0.000786,0.393,72.18855064
55.19404,0.000785,0.394,72.08907666
55.19504,0.000786,0.395,72.18855064
55.19604,0.000781,0.396,71.69118072
55.19704,0.000778,0.397,71.39275877
55.19804,0.000787,0.398,72.28802462
55.19904,0.000798,0.399,73.38223843
55.20004,0.000791,0.4,72.68592055
55.20104,0.000798,0.401,73.38223843
55.20204,0.0008,0.402,73.5811864
55.20304,0.000795,0.403,73.08381649
55.20404,0.000797,0.404,73.28276445
55.20504,0.000798,0.405,73.38223843
55.20604,0.0008,0.406,73.5811864
55.20704,0.000796,0.407,73.18329047
55.20804,0.0008,0.408,73.5811864
55.20904,0.000808,0.409,74.37697826
55.21004,0.000813,0.41,74.87434818
55.21104,0.000811,0.411,74.67540021
55.21204,0.000806,0.412,74.1780303
55.21304,0.000807,0.413,74.27750428
55.21404,0.000808,0.414,74.37697826
55.21504,0.000807,0.415,74.27750428
55.21604,0.000807,0.416,74.27750428
55.21704,0.000807,0.417,74.27750428
55.21804,0.000798,0.418,73.38223843
55.21904,0.000802,0.419,73.78013437
55.22004,0.000805,0.42,74.07855632
55.22104,0.000811,0.421,74.67540021
55.22204,0.000813,0.422,74.87434818
55.22304,0.000806,0.423,74.1780303
55.22404,0.00081,0.424,74.57592623
55.22504,0.000809,0.425,74.47645225
55.22604,0.000808,0.426,74.37697826
55.22704,0.000813,0.427,74.87434818
55.22804,0.00081,0.428,74.57592623
55.22904,0.000811,0.429,74.67540021
55.23004,0.000799,0.43,73.48171242
55.23104,0.000811,0.431,74.67540021
55.23204,0.00083,0.432,76.56540589
55.23304,0.000824,0.433,75.96856199
55.23404,0.000816,0.434,75.17277013
55.23504,0.000828,0.435,76.36645792
55.23604,0.000817,0.436,75.27224411
55.23704,0.00081,0.437,74.57592623
55.23804,0.000817,0.438,75.27224411
55.23904,0.00082,0.439,75.57066606
55.24004,0.000807,0.44,74.27750428
55.24104,0.000806,0.441,74.1780303
55.24204,0.000797,0.442,73.28276445
55.24304,0.000802,0.443,73.78013437
55.24404,0.0008,0.444,73.5811864
55.24504,0.000804,0.445,73.97908233
55.24604,0.000805,0.446,74.07855632
55.24704,0.000799,0.447,73.48171242
55.24804,0.000798,0.448,73.38223843
55.24904,0.000796,0.449,73.18329047
55.25004,0.000799,0.45,73.48171242
55.25104,0.000804,0.451,73.97908233
55.25204,0.000803,0.452,73.87960835
55.25304,0.000805,0.453,74.07855632
55.25404,0.000813,0.454,74.87434818
55.25504,0.000816,0.455,75.17277013
55.25604,0.000816,0.456,75.17277013
55.25704,0.000817,0.457,75.27224411
55.25804,0.000819,0.458,75.47119208
55.25904,0.000826,0.459,76.16750996
55.26004,0.00082,0.46,75.57066606
55.26104,0.000813,0.461,74.87434818
55.26204,0.000824,0.462,75.96856199
55.26304,0.000818,0.463,75.37171809
55.26404,0.000812,0.464,74.7748742
55.26504,0.000818,0.465,75.37171809
55.26604,0.000818,0.466,75.37171809
55.26704,0.000809,0.467,74.47645225
55.26804,0.000827,0.468,76.26698394
55.26904,0.000851,0.469,78.65435953
55.27004,0.000835,0.47,77.06277581
55.27104,0.000828,0.471,76.36645792
55.27204,0.000824,0.472,75.96856199
55.27304,0.00083,0.473,76.56540589
55.27404,0.000824,0.474,75.96856199
55.27504,0.000812,0.475,74.7748742
55.27604,0.000813,0.476,74.87434818
55.27704,0.000816,0.477,75.17277013
55.27804,0.000809,0.478,74.47645225
55.27904,0.000816,0.479,75.17277013
55.28004,0.00082,0.48,75.57066606
55.28104,0.000811,0.481,74.67540021
55.28204,0.000805,0.482,74.07855632
55.28304,0.00081,0.483,74.57592623
55.28404,0.000826,0.484,76.16750996
55.28504,0.000841,0.485,77.6596197
55.28604,0.000835,0.486,77.06277581
55.28704,0.000834,0.487,76.96330182
55.28804,0.000833,0.488,76.86382784
55.28904,0.000833,0.489,76.86382784
55.29004,0.000828,0.49,76.36645792
55.29104,0.000825,0.491,76.06803598
55.29204,0.000828,0.492,76.36645792
55.29304,0.000819,0.493,75.47119208
55.29404,0.000809,0.494,74.47645225
55.29504,0.000809,0.495,74.47645225
55.29604,0.000818,0.496,75.37171809
55.29704,0.000835,0.497,77.06277581
55.29804,0.000824,0.498,75.96856199
55.29904,0.000811,0.499,74.67540021
55.30004,0.000815,0.5,75.07329615
55.30104,0.000813,0.501,74.87434818
55.30204,0.000814,0.502,74.97382216
55.30304,0.000819,0.503,75.47119208
55.30404,0.000813,0.504,74.87434818
55.30504,0.000811,0.505,74.67540021
55.30604,0.000845,0.506,78.05751564
55.30704,0.000836,0.507,77.16224979
55.30804,0.000826,0.508,76.16750996
55.30904,0.000817,0.509,75.27224411
55.31004,0.000823,0.51,75.86908801
55.31104,0.000833,0.511,76.86382784
55.31204,0.00083,0.512,76.56540589
55.31304,0.000821,0.513,75.67014004
55.31404,0.000812,0.514,74.7748742
55.31504,0.000811,0.515,74.67540021
55.31604,0.000853,0.516,78.8533075
55.31704,0.000826,0.517,76.16750996
55.31804,0.000872,0.518,80.74331318
55.31904,0.000861,0.519,79.64909936
55.32004,0.000888,0.52,82.3348969
55.32104,0.000851,0.521,78.65435953
55.32204,0.000912,0.522,84.7222725
55.32304,0.000889,0.523,82.43437089
55.32404,0.000833,0.524,76.86382784
55.32504,0.000802,0.525,73.78013437
55.32604,0.000826,0.526,76.16750996
55.32704,0.000831,0.527,76.66487987
55.32804,0.000827,0.528,76.26698394
55.32904,0.000802,0.529,73.78013437
55.33004,0.000819,0.53,75.47119208
55.33104,0.000804,0.531,73.97908233
55.33204,0.000803,0.532,73.87960835
55.33304,0.000815,0.533,75.07329615
55.33404,0.000825,0.534,76.06803598
55.33504,0.000812,0.535,74.7748742
55.33604,0.00081,0.536,74.57592623
55.33704,0.000793,0.537,72.88486852
55.33804,0.000801,0.538,73.68066038
55.33904,0.000795,0.539,73.08381649
55.34004,0.000783,0.54,71.89012869
55.34104,0.000769,0.541,70.49749293
55.34204,0.000775,0.542,71.09433683
55.34304,0.000756,0.543,69.20433115
55.34404,0.000785,0.544,72.08907666
55.34504,0.000794,0.545,72.9843425
55.34604,0.000772,0.546,70.79591488
55.34704,0.000764,0.547,70.00012301
55.34804,0.00077,0.548,70.59696691
55.34904,0.000766,0.549,70.19907098
55.35004,0.000771,0.55,70.69644089
55.35104,0.000757,0.551,69.30380513
55.35204,0.000761,0.552,69.70170106
55.35304,0.000759,0.553,69.5027531
55.35404,0.000759,0.554,69.5027531
55.35504,0.000758,0.555,69.40327911
55.35604,0.00076,0.556,69.60222708
55.35704,0.000761,0.557,69.70170106
55.35804,0.000757,0.558,69.30380513
55.35904,0.000756,0.559,69.20433115
55.36004,0.000756,0.56,69.20433115
55.36104,0.00075,0.561,68.60748725
55.36204,0.000755,0.562,69.10485717
55.36304,0.000754,0.563,69.00538318
55.36404,0.000752,0.564,68.80643522
55.36504,0.000756,0.565,69.20433115
55.36604,0.000763,0.566,69.90064903
55.36704,0.000766,0.567,70.19907098
55.36804,0.000768,0.568,70.39801894
55.36904,0.000769,0.569,70.49749293
55.37004,0.00077,0.57,70.59696691
55.37104,0.000769,0.571,70.49749293
55.37204,0.000764,0.572,70.00012301
55.37304,0.00077,0.573,70.59696691
55.37404,0.000773,0.574,70.89538886
55.37504,0.000769,0.575,70.49749293
55.37604,0.000761,0.576,69.70170106
55.37704,0.000818,0.577,75.37171809
55.37804,0.000835,0.578,77.06277581
55.37904,0.000819,0.579,75.47119208
55.38004,0.000831,0.58,76.66487987
55.38104,0.000828,0.581,76.36645792
55.38204,0.000807,0.582,74.27750428
55.38304,0.00079,0.583,72.58644657
55.38404,0.000787,0.584,72.28802462
55.38504,0.000787,0.585,72.28802462
55.38604,0.000779,0.586,71.49223276
55.38704,0.000768,0.587,70.39801894
55.38804,0.000766,0.588,70.19907098
55.38904,0.000765,0.589,70.099597
55.39004,0.000766,0.59,70.19907098
55.39104,0.000763,0.591,69.90064903
55.39204,0.000754,0.592,69.00538318
55.39304,0.000753,0.593,68.9059092
55.39404,0.000755,0.594,69.10485717
55.39504,0.000749,0.595,68.50801327
55.39604,0.000751,0.596,68.70696123
55.39704,0.000748,0.597,68.40853928
55.39804,0.000745,0.598,68.11011734
55.39904,0.000747,0.599,68.3090653
55.40004,0.000753,0.6,68.9059092
55.40104,0.000754,0.601,69.00538318
55.40204,0.000746,0.602,68.20959132
55.40304,0.000745,0.603,68.11011734
55.40404,0.00074,0.604,67.61274742
55.40504,0.000745,0.605,68.11011734
55.40604,0.000747,0.606,68.3090653
55.40704,0.000747,0.607,68.3090653
55.40804,0.00075,0.608,68.60748725
55.40904,0.000754,0.609,69.00538318
55.41004,0.000747,0.61,68.3090653
55.41104,0.000747,0.611,68.3090653
55.41204,0.000751,0.612,68.70696123
55.41304,0.000753,0.613,68.9059092
55.41404,0.000756,0.614,69.20433115
55.41504,0.00075,0.615,68.60748725
55.41604,0.000751,0.616,68.70696123
55.41704,0.000755,0.617,69.10485717
55.41804,0.000729,0.618,66.51853361
55.41904,0.000761,0.619,69.70170106
55.42004,0.000757,0.62,69.30380513
55.42104,0.000755,0.621,69.10485717
55.42204,0.000756,0.622,69.20433115
55.42304,0.000763,0.623,69.90064903
55.42404,0.000764,0.624,70.00012301
55.42504,0.000753,0.625,68.9059092
55.42604,0.000793,0.626,72.88486852
55.42704,0.000832,0.627,76.76435386
55.42804,0.000805,0.628,74.07855632
55.42904,0.000782,0.629,71.79065471
55.43004,0.000794,0.63,72.9843425
55.43104,0.000802,0.631,73.78013437
55.43204,0.000779,0.632,71.49223276
55.43304,0.000764,0.633,70.00012301
55.43404,0.000774,0.634,70.99486284
55.43504,0.00077,0.635,70.59696691
55.43604,0.000763,0.636,69.90064903
55.43704,0.000753,0.637,68.9059092
55.43804,0.000752,0.638,68.80643522
55.43904,0.000756,0.639,69.20433115
55.44004,0.000774,0.64,70.99486284
55.44104,0.00076,0.641,69.60222708
55.44204,0.00076,0.642,69.60222708
55.44304,0.000756,0.643,69.20433115
55.44404,0.000752,0.644,68.80643522
55.44504,0.000751,0.645,68.70696123
55.44604,0.00075,0.646,68.60748725
55.44704,0.000743,0.647,67.91116937
55.44804,0.000744,0.648,68.01064335
55.44904,0.000741,0.649,67.7122214
55.45004,0.000746,0.65,68.20959132
55.45104,0.000745,0.651,68.11011734
55.45204,0.000748,0.652,68.40853928
55.45304,0.000744,0.653,68.01064335
55.45404,0.000746,0.654,68.20959132
55.45504,0.000742,0.655,67.81169539
55.45604,0.000738,0.656,67.41379945
55.45704,0.000739,0.657,67.51327344
55.45804,0.00074,0.658,67.61274742
55.45904,0.000743,0.659,67.91116937
55.46004,0.000745,0.66,68.11011734
55.46104,0.000743,0.661,67.91116937
55.46204,0.00074,0.662,67.61274742
55.46304,0.000742,0.663,67.81169539
55.46404,0.000744,0.664,68.01064335
55.46504,0.00075,0.665,68.60748725
55.46604,0.000743,0.666,67.91116937
55.46704,0.000743,0.667,67.91116937
55.46804,0.000749,0.668,68.50801327
55.46904,0.000752,0.669,68.80643522
55.47004,0.000755,0.67,69.10485717
55.47104,0.000757,0.671,69.30380513
55.47204,0.000751,0.672,68.70696123
55.47304,0.000748,0.673,68.40853928
55.47404,0.000755,0.674,69.10485717
55.47504,0.000755,0.675,69.10485717
55.47604,0.000755,0.676,69.10485717
55.47704,0.000746,0.677,68.20959132
55.47804,0.000761,0.678,69.70170106
55.47904,0.000764,0.679,70.00012301
55.48004,0.000793,0.68,72.88486852
55.48104,0.000789,0.681,72.48697259
55.48204,0.000778,0.682,71.39275877
