20.4518,6.11E-05,0,7.53E-02
20.4528,6.13E-05,0.001,1.01E-01
20.4538,4.69E-05,0.002,-1.33E+00
20.4548,4.88E-05,0.003,-1.14E+00
20.4558,5.89E-05,0.004,-1.42E-01
20.4568,6.26E-05,0.005,2.28E-01
20.4578,5.17E-05,0.006,-8.53E-01
20.4588,5.21E-05,0.007,-8.11E-01
20.4598,5.71E-05,0.008,-3.16E-01
20.4608,6.31E-05,0.009,2.79E-01
20.4618,5.96E-05,0.01,-6.94E-02
20.4628,5.28E-05,0.011,-7.46E-01
20.4638,6.00E-05,0.012,-2.64E-02
20.4648,6.70E-05,0.013,6.69E-01
20.4658,6.49E-05,0.014,4.54E-01
20.4668,6.41E-05,0.015,3.82E-01
20.4678,7.45E-05,0.016,1.41E+00
20.4688,0.000102,0.017,4.148346266
20.4698,0.000108,0.018,4.745190164
20.4708,0.000125,0.019,6.436247875
20.4718,0.0001,0.02,3.9493983
20.4728,0.000117,0.021,5.640456011
20.4738,0.000154,0.022,9.320993382
20.4748,0.000153,0.023,9.221519399
20.4758,0.000202,0.024,14.09574457
20.4768,0.000309,0.025,24.73946075
20.4778,0.000325,0.026,26.33104448
20.4788,0.000223,0.027,16.18469821
20.4798,0.000234,0.028,17.27891202
20.4808,0.000344,0.029,28.22105015
20.4818,0.000337,0.03,27.52473227
20.4828,0.000247,0.031,18.5720738
20.4838,0.000277,0.032,21.55629329
20.4848,0.000361,0.033,29.91210786
20.4858,0.000324,0.034,26.23157049
20.4868,0.000273,0.035,21.15839736
20.4878,0.00032,0.036,25.83367456
20.4888,0.000369,0.037,30.70789973
20.4898,0.000333,0.038,27.12683634
20.4908,0.000308,0.039,24.63998676
20.4918,0.000355,0.04,29.31526397
20.4928,0.00038,0.041,31.80211354
20.4938,0.000349,0.042,28.71842007
20.4948,0.000346,0.043,28.41999812
20.4958,0.000375,0.044,31.30474363
20.4968,0.000379,0.045,31.70263956
20.4978,0.000372,0.046,31.00632168
20.4988,0.000381,0.047,31.90158752
20.4998,0.000382,0.048,32.00106151
20.5008,0.000384,0.049,32.20000947
20.5018,0.000389,0.05,32.69737939
20.5028,0.000394,0.051,33.1947493
20.5038,0.000397,0.052,33.49317125
20.5048,0.000403,0.053,34.09001515
20.5058,0.000406,0.054,34.3884371
20.5068,0.000411,0.055,34.88580701
20.5078,0.000415,0.056,35.28370295
20.5088,0.00042,0.057,35.78107286
20.5098,0.000423,0.058,36.07949481
20.5108,0.000427,0.059,36.47739074
20.5118,0.000429,0.06,36.67633871
20.5128,0.000434,0.061,37.17370862
20.5138,0.000436,0.062,37.37265659
20.5148,0.000441,0.063,37.8700265
20.5158,0.00044,0.064,37.77055252
20.5168,0.000444,0.065,38.16844845
20.5178,0.000447,0.066,38.4668704
20.5188,0.000452,0.067,38.96424032
20.5198,0.000455,0.068,39.26266227
20.5208,0.000455,0.069,39.26266227
20.5218,0.000459,0.07,39.6605582
20.5228,0.000462,0.071,39.95898015
20.5238,0.000463,0.072,40.05845413
20.5248,0.000467,0.073,40.45635006
20.5258,0.000467,0.074,40.45635006
20.5268,0.000471,0.075,40.85424599
20.5278,0.000473,0.076,41.05319396
20.5288,0.000474,0.077,41.15266794
20.5298,0.000476,0.078,41.35161591
20.5308,0.000477,0.079,41.45108989
20.5318,0.00048,0.08,41.74951184
20.5328,0.000483,0.081,42.04793379
20.5338,0.000485,0.082,42.24688176
20.5348,0.000489,0.083,42.64477769
20.5358,0.000489,0.084,42.64477769
20.5368,0.000489,0.085,42.64477769
20.5378,0.000493,0.086,43.04267362
20.5388,0.000496,0.087,43.34109557
20.5398,0.000498,0.088,43.54004353
20.5408,0.000499,0.089,43.63951752
